"Name","Party","Votes","Seat","City","Year"
"Mumtaz Bhai","MQM","191",37,"Tribal Area",2013
"Hikmat Khan","JI","182",37,"Tribal Area",2013
"Hamid HussainTuri","Independent","77",37,"Tribal Area",2013
"Mulana Ain UDin Shaker","JUI-F","47",37,"Tribal Area",2013
"Abdul HamidOrakzai","PML-N","26",37,"Tribal Area",2013
"Syed Ahmad Shah","Independent","10",37,"Tribal Area",2013
"Saqlain AbbasBangash","APML","10",37,"Tribal Area",2013
"Inayat Ali","Independent","9",37,"Tribal Area",2013
"Rajab Ali","Independent","9",37,"Tribal Area",2013
"Syed Wali SyedMian","Independent","5",37,"Tribal Area",2013
"Muhammad TufailShaheen","Independent","4",37,"Tribal Area",2013
"Muhammad JafferShah","Independent","4",37,"Tribal Area",2013
"Mansab Ali","Independent","3",37,"Tribal Area",2013
"Zareen KhanMangal","Independent","2",37,"Tribal Area",2013
"Malik FakharZaman Khan","Independent","2",37,"Tribal Area",2013
"Shujjatullah","Independent","1",37,"Tribal Area",2013
"Malik NoorAkbar","Independent","1",37,"Tribal Area",2013
"Asghar Hussain","Independent","1",37,"Tribal Area",2013
"Zia Ur RehmanZia","Independent","1",37,"Tribal Area",2013
"Malik HabibMalak Orakzai","MQP","1",37,"Tribal Area",2013
"Malik Mula JanBangash","Independent","0",37,"Tribal Area",2013
"Malik Khial Jan","Independent","0",37,"Tribal Area",2013
"Akhonzada Muhammad Akram Khan","Independent","",38,"Tribal Area",2013
"Engineer Rasheed Ahmad Khan","Independent","",38,"Tribal Area",2013
"Haji Salim Khan Orakzai","Independent","",38,"Tribal Area",2013
"Haji Munir Ullah Khan","Independent","",38,"Tribal Area",2013
"Habib Malik Orakzai","MQP","",38,"Tribal Area",2013
"Hazrat Nabi","PTI","",38,"Tribal Area",2013
"Daulat Khan","Independent","",38,"Tribal Area",2013
"Doctor Abdul Qadir","Independent","",38,"Tribal Area",2013
"Zarin Khan Mangal","Independent","",38,"Tribal Area",2013
"Shams ul Haq","Independent","",38,"Tribal Area",2013
"Abdul Wahid","PML-Z","",38,"Tribal Area",2013
"Abdul Wali Khan","Independent","",38,"Tribal Area",2013
"Gul Manan","Independent","",38,"Tribal Area",2013
"Lal Muhammad Orakzai","Independent","",38,"Tribal Area",2013
"Muhammad Jan","Independent","",38,"Tribal Area",2013
"Mukhtar Ahmad","Independent","",38,"Tribal Area",2013
"Malak Zulfiqar Ali","PPP-P","",38,"Tribal Area",2013
"Malak Fakhar Zaman Khan","Independent","",38,"Tribal Area",2013
"Malak Noor Akbar","Independent","",38,"Tribal Area",2013
"Munir Khan Orakzai","JUI-F","",38,"Tribal Area",2013
"Nadir Khan","Independent","",38,"Tribal Area",2013
"Noor Muhammad","Independent","",38,"Tribal Area",2013
"Naveed Ahmad Khan","PML-N","",38,"Tribal Area",2013
"Syed Ghazi Gulab Jamal","Independent","8469",39,"Tribal Area",2013
"JawadhHussain","PPP-P","7726",39,"Tribal Area",2013
"Syed NoorhAkbar","Independent","5190",39,"Tribal Area",2013
"EngineerhTahir Iqbal Orakzai","JUI-F","4182",39,"Tribal Area",2013
"Malik AtiqhUr Rehman Orakzai","PTI","3805",39,"Tribal Area",2013
"Ajmal Khan","Independent","3632",39,"Tribal Area",2013
"GulhMuhammad","Independent","3385",39,"Tribal Area",2013
"SyedhBasharat Hussain","ANP","2723",39,"Tribal Area",2013
"Habib Noor","MQP","2180",39,"Tribal Area",2013
"RajhMuhammad","JI","1017",39,"Tribal Area",2013
"Speen Gul","PML-N","859",39,"Tribal Area",2013
"Syed FazalhAbbas","Independent","808",39,"Tribal Area",2013
"Suhrab Ali","PML-Q","458",39,"Tribal Area",2013
"IqbalhHussain","Independent","235",39,"Tribal Area",2013
"Shamim Khan","TTP","94",39,"Tribal Area",2013
"MalikhKhalid Naeem","Independent","55",39,"Tribal Area",2013
"MuhammadhJanan","Independent","40",39,"Tribal Area",2013
"MuhammadhNazir","Independent","38",39,"Tribal Area",2013
"ShafiqhHussain","Independent","35",39,"Tribal Area",2013
"Syed MuqeelhHussain","Independent","26",39,"Tribal Area",2013
"Syed KhizarhHayat","Independent","22",39,"Tribal Area",2013
"Dr GulhKarim Khan","Independent","22",39,"Tribal Area",2013
"MuhammadhAyaz","Independent","18",39,"Tribal Area",2013
"Kisan Ali","Independent","15",39,"Tribal Area",2013
"ShoibhHassan","Independent","14",39,"Tribal Area",2013
"Syed HaziqhAli Shah","Independent","12",39,"Tribal Area",2013
"ShahhMuhammad Khan","Independent","12",39,"Tribal Area",2013
"Syed KabirhHussain","Independent","10",39,"Tribal Area",2013
"HabibhHassan","Independent","9",39,"Tribal Area",2013
"Hanif Khan","Independent","8",39,"Tribal Area",2013
"Abbas Raza","Independent","8",39,"Tribal Area",2013
"Luqman Shah","Independent","8",39,"Tribal Area",2013
"MudassarhHussain","Independent","8",39,"Tribal Area",2013
"KhademhHussain","Independent","7",39,"Tribal Area",2013
"Ali DadhKhan","Independent","3",39,"Tribal Area",2013
"Yar Min Gul","Independent","0",39,"Tribal Area",2013
"Muhammad Nazir Khan","Independent","18055",40,"Tribal Area",2013
"AurangzebhKhan","Independent","14794",40,"Tribal Area",2013
"PirhMuhammad Aqal Shah","JUI-F","12233",40,"Tribal Area",2013
"Abdul Qayum","PTI","8239",40,"Tribal Area",2013
"HumayunhKhan","Independent","4876",40,"Tribal Area",2013
"Mulana SyedhNaik Zaman","Independent","4218",40,"Tribal Area",2013
"MuhammadhKamran Khan","Independent","3259",40,"Tribal Area",2013
"Naik AmalhKhan","PML-N","2469",40,"Tribal Area",2013
"Malik RiazhAhmed","Independent","2441",40,"Tribal Area",2013
"Aqal Zaman","Independent","1685",40,"Tribal Area",2013
"HaroonhIqbal","Independent","1272",40,"Tribal Area",2013
"MalikhGhulam Khan","Independent","1099",40,"Tribal Area",2013
"PirhAurangzeb Khan","Independent","939",40,"Tribal Area",2013
"MuhammadhAmin","Independent","396",40,"Tribal Area",2013
"SheryarhKhan","Independent","367",40,"Tribal Area",2013
"MuhammadhMashal Khan","JI","284",40,"Tribal Area",2013
"Akbar AlihKhan","Independent","216",40,"Tribal Area",2013
"MuhammadhNoor Khan","Independent","95",40,"Tribal Area",2013
"Gul Ramzan","Independent","51",40,"Tribal Area",2013
"Darya Jan","Independent","34",40,"Tribal Area",2013
"Ali Mamoor","Independent","28",40,"Tribal Area",2013
"Sidiq Ullah","Independent","26",40,"Tribal Area",2013
"MuhammadhIshaq","Independent","22",40,"Tribal Area",2013
"FazalhSubhan","Independent","17",40,"Tribal Area",2013
"Akbar Khan","QWP","5",40,"Tribal Area",2013
"Shaihd Khan","Independent","5",40,"Tribal Area",2013
"Ihsan Ullah","Independent","4",40,"Tribal Area",2013
"MolvihRuknudin","Independent","3",40,"Tribal Area",2013
"Haji LaiqhZaman","Independent","3",40,"Tribal Area",2013
"Molvi AbdulhHai","MDM","2",40,"Tribal Area",2013
"Molvi AbdulhQadir","Independent","1",40,"Tribal Area",2013
"Khan Daraz","PPP-P","1",40,"Tribal Area",2013
"Nawar Jan","Independent","1",40,"Tribal Area",2013
"Nisar AlihKhan","Independent","1",40,"Tribal Area",2013
"Ghalib Khan","PML-N","8022",41,"Tribal Area",2013
"MuhammadhAli","Independent","7641",41,"Tribal Area",2013
"NaseerullahhKhan","Independent","6948",41,"Tribal Area",2013
"Jumma Khan","Independent","6848",41,"Tribal Area",2013
"MoulanahAbdul Malik","JUI-F","3045",41,"Tribal Area",2013
"AbdulhKhaliq","Independent","1556",41,"Tribal Area",2013
"Abdullah","Independent","930",41,"Tribal Area",2013
"Ajab Gul","PTI","667",41,"Tribal Area",2013
"Aurangzeb","Independent","506",41,"Tribal Area",2013
"Zar WalihKhan","MDM","347",41,"Tribal Area",2013
"Imran Ullah","Independent","210",41,"Tribal Area",2013
"MuhammadhAyaz Khan","ANP","198",41,"Tribal Area",2013
"Javed Noor","Independent","125",41,"Tribal Area",2013
"AbdurhRehman","Independent","89",41,"Tribal Area",2013
"Amanullah","PPP-P","62",41,"Tribal Area",2013
"MuhammadhGulab","Independent","35",41,"Tribal Area",2013
"Javed Iqbal","Independent","33",41,"Tribal Area",2013
"MuhammadhJamil","Independent","28",41,"Tribal Area",2013
"MuhammadhIshaq","Independent","27",41,"Tribal Area",2013
"Bad ShahihKhan","Independent","27",41,"Tribal Area",2013
"MuhammadhNoor Azad","Independent","14",41,"Tribal Area",2013
"Ehsanullah","Independent","13",41,"Tribal Area",2013
"Ibrahim","Independent","12",41,"Tribal Area",2013
"GhulamhHaider","Independent","11",41,"Tribal Area",2013
"Shahad Khan","Independent","10",41,"Tribal Area",2013
"FaizullahhAmin","Independent","7",41,"Tribal Area",2013
"Allah Noor","Independent","7",41,"Tribal Area",2013
"MuhammadhIsmail","Independent","6",41,"Tribal Area",2013
"Johir Khan","Independent","6",41,"Tribal Area",2013
"Hazrat Noor","Independent","5",41,"Tribal Area",2013
"NekhMuhammad","Independent","5",41,"Tribal Area",2013
"Gul Din","Independent","4",41,"Tribal Area",2013
"Ramzan Khan","Independent","4",41,"Tribal Area",2013
"Bakhta JanhWazir","Independent","4",41,"Tribal Area",2013
"DilhMuhammad","Independent","3",41,"Tribal Area",2013
"SanaullahhKhan","Independent","3",41,"Tribal Area",2013
"Rehanullah","Independent","2",41,"Tribal Area",2013
"Raza Khan","Independent","1",41,"Tribal Area",2013
"Muhammad Jamal ud Din","JUI-F","3468",42,"Tribal Area",2013
"Qayyum SherhMahsud","Independent","3066",42,"Tribal Area",2013
"DosthMuhammad Khan","PTI","2454",42,"Tribal Area",2013
"Abdur RahimhKhan","Independent","2128",42,"Tribal Area",2013
"DilawarhKhan","PML-N","429",42,"Tribal Area",2013
"Sami UllahhJan","JI","271",42,"Tribal Area",2013
"AbdulhMajeed Khan","Independent","222",42,"Tribal Area",2013
"Javed Iqbal","Independent","203",42,"Tribal Area",2013
"Sher Pao","Independent","115",42,"Tribal Area",2013
"MuhammadhTahir","Independent","106",42,"Tribal Area",2013
"SherhMuhammad","Independent","104",42,"Tribal Area",2013
"Nasibullah","Independent","26",42,"Tribal Area",2013
"AbdulhQadoos Khan","Independent","18",42,"Tribal Area",2013
"FaizullahhAmin","Independent","12",42,"Tribal Area",2013
"Shah FahadhAnsari","PPP-P","11",42,"Tribal Area",2013
"Salim Khan","Independent","8",42,"Tribal Area",2013
"Ihsan UllahhKhan Mahsood","TI","8",42,"Tribal Area",2013
"Bismillah Khan","Independent","13929",43,"Tribal Area",2013
"Sahib ZadahHaroon Ur Raheed","JI","10023",43,"Tribal Area",2013
"Zaffar Khan","PTI","6948",43,"Tribal Area",2013
"MuhammadhSaddiq","JUI-F","3613",43,"Tribal Area",2013
"FazlihRehman","Independent","2191",43,"Tribal Area",2013
"NawshadhKhan","Independent","1863",43,"Tribal Area",2013
"Abdullah","PML-N","1690",43,"Tribal Area",2013
"Saeed UrhRehman","PPP-P","697",43,"Tribal Area",2013
"Abdullah","Independent","634",43,"Tribal Area",2013
"MuhammadhIqbal","Independent","364",43,"Tribal Area",2013
"TajhMuhammad","TIU","256",43,"Tribal Area",2013
"Nawab ZadahShahid","Independent","230",43,"Tribal Area",2013
"Fateh UrhRehman","Independent","227",43,"Tribal Area",2013
"Habib RasulhSafi","Independent","116",43,"Tribal Area",2013
"MuhammadhRahim","Independent","62",43,"Tribal Area",2013
"Khalil UrhRehman","Independent","58",43,"Tribal Area",2013
"Shahab Ud Din Khan","PML-N","15114",44,"Tribal Area",2013
"Sardar Khan","JI","11972",44,"Tribal Area",2013
"Gul DadhKhan","PTI","7069",44,"Tribal Area",2013
"HajihBahadar Khan","Independent","6549",44,"Tribal Area",2013
"MaulanahAbdur Rashid","JUI-F","6249",44,"Tribal Area",2013
"Sayed AkhunhZada Chattan","PPP-P","4127",44,"Tribal Area",2013
"Juma Said","Independent","2182",44,"Tribal Area",2013
"Gul Afzal","ANP","1378",44,"Tribal Area",2013
"SaidhBadshah","PML-Q","756",44,"Tribal Area",2013
"BahadarhShah","Independent","668",44,"Tribal Area",2013
"MuambarhKhan","Independent","490",44,"Tribal Area",2013
"Nasar Khan","Independent","433",44,"Tribal Area",2013
"AmirhMuhammad","TTP","361",44,"Tribal Area",2013
"MuhammadhAsghar","PKMAP","282",44,"Tribal Area",2013
"MaulanahGran Badshah","Independent","177",44,"Tribal Area",2013
"BismillahhJan","Independent","170",44,"Tribal Area",2013
"Gul Hussain","Independent","158",44,"Tribal Area",2013
"Sahib Zada","Independent","145",44,"Tribal Area",2013
"Badam Zari","Independent","142",44,"Tribal Area",2013
"MuhammadhIhasnullah","Independent","129",44,"Tribal Area",2013
"Sher Wali","QWP","108",44,"Tribal Area",2013
"MuhammadhHaseeb Khan","Independent","91",44,"Tribal Area",2013
"ZerhMuhammad","Independent","85",44,"Tribal Area",2013
"MuhammadhShahid Khan","Independent","79",44,"Tribal Area",2013
"Malik UmarhWahid","Independent","29",44,"Tribal Area",2013
"FazalhHameed","Independent","16",44,"Tribal Area",2013
"Alhaj Shah Jee Gul Afridi","Independent","29697",45,"Tribal Area",2013
"Pir Noor UlhHaq Qadri","Independent","20181",45,"Tribal Area",2013
"Khan ShaidhAfridi","PTI","9198",45,"Tribal Area",2013
"Zar NoorhAfridi","JI","4124",45,"Tribal Area",2013
"Malik DaryahKhan","ANP","2113",45,"Tribal Area",2013
"Israrullah","Independent","1340",45,"Tribal Area",2013
"Saida Jan","JUI-F","1180",45,"Tribal Area",2013
"Zahid KhanhAfridi","PML-N","530",45,"Tribal Area",2013
"Batoor Khan","Independent","470",45,"Tribal Area",2013
"Hazrat Wali","PPP-P","262",45,"Tribal Area",2013
"Abdul Wahid","Independent","129",45,"Tribal Area",2013
"Said Nawab","Independent","83",45,"Tribal Area",2013
"MuhammadhHukam Jan","Independent","61",45,"Tribal Area",2013
"MuhammadhSaddique","Independent","54",45,"Tribal Area",2013
"IkramullahhJan","Independent","42",45,"Tribal Area",2013
"HamidullahhJan Afridi","Independent","31",45,"Tribal Area",2013
"AbidullahhAfridi","Independent","28",45,"Tribal Area",2013
"Taj MahalhAfridi","Independent","18",45,"Tribal Area",2013
"Nasir Khan","Independent","4135",46,"Tribal Area",2013
"MuhammadhIqbal Khan","PTI","3579",46,"Tribal Area",2013
"HamidullahhJan Afridi","Independent","3342",46,"Tribal Area",2013
"MuhammadhShah","Independent","2432",46,"Tribal Area",2013
"Shah FaisalhAfridi","JI","1027",46,"Tribal Area",2013
"Malik WarishKhan","Independent","707",46,"Tribal Area",2013
"Shamsuddin","JUI-F","483",46,"Tribal Area",2013
"SohailhAhmad","PML-N","345",46,"Tribal Area",2013
"Munsif AlihKhan","Independent","279",46,"Tribal Area",2013
"Imran Khan","Independent","138",46,"Tribal Area",2013
"BismillahhJan","Independent","70",46,"Tribal Area",2013
"Kaptan","Independent","64",46,"Tribal Area",2013
"Murad KhanhAfridi","Independent","51",46,"Tribal Area",2013
"Ajab Khan","QWP","38",46,"Tribal Area",2013
"SardarhAsghar","Independent","36",46,"Tribal Area",2013
"Syed KaramhShah Afridi","Independent","33",46,"Tribal Area",2013
"MuhammadhAyub Khan","Independent","28",46,"Tribal Area",2013
"Momin Khan","Independent","21",46,"Tribal Area",2013
"Adnan Nasir","Independent","14",46,"Tribal Area",2013
"Haji Khan","Independent","12",46,"Tribal Area",2013
"Qadir Khan","Independent","9",46,"Tribal Area",2013
"Awal GulhAfridi","Independent","6",46,"Tribal Area",2013
"Said Rasan","Independent","4",46,"Tribal Area",2013
"Jan AkbarhAfridi","Independent","4",46,"Tribal Area",2013
"Qaisar Jamal","PTI","11328",47,"Tribal Area 2013 ",2013
"Mufti AbdulhShakoor","JUI-F","10240",47,"Tribal Area 2013 ",2013
"Sher AzamhKhan","Independent","5028",47,"Tribal Area 2013 ",2013
"Baz GulhAfridi","PML-N","4310",47,"Tribal Area 2013 ",2013
"AbdullahhNangial Bhattani","Independent","4131",47,"Tribal Area 2013 ",2013
"Abid UrhRehman","Independent","3136",47,"Tribal Area 2013 ",2013
"Shahi Khan","ANP","2805",47,"Tribal Area 2013 ",2013
"Haji Rodyar","Independent","1840",47,"Tribal Area 2013 ",2013
"MuhammadhIftikhar Zafar","Independent","1435",47,"Tribal Area 2013 ",2013
"Inam UrhRehman","Independent","805",47,"Tribal Area 2013 ",2013
"MuhammadhRasool","JI","727",47,"Tribal Area 2013 ",2013
"Kamran KhanhBhattani","Independent","662",47,"Tribal Area 2013 ",2013
"Malik NoorhZaman","Independent","360",47,"Tribal Area 2013 ",2013
"KhwajahMuhammad","MDM","350",47,"Tribal Area 2013 ",2013
"MuhabathKhan Sherani","Independent","277",47,"Tribal Area 2013 ",2013
"Malik DaudhKhan Afridi","Independent","148",47,"Tribal Area 2013 ",2013
"Emal Khan","Independent","94",47,"Tribal Area 2013 ",2013
"MuhammadhAslam","Independent","94",47,"Tribal Area 2013 ",2013
"Saif UrhRehman","Independent","59",47,"Tribal Area 2013 ",2013
"Zait Ullah","Independent","33",47,"Tribal Area 2013 ",2013
"Shahab UdhDin","Independent","30",47,"Tribal Area 2013 ",2013
"Zafar BaighBhattani","Independent","28",47,"Tribal Area 2013 ",2013
"Nabi Gull","Independent","27",47,"Tribal Area 2013 ",2013
"GhulamhIshaq","Independent","24",47,"Tribal Area 2013 ",2013
"AshfaqhAhmad","Independent","24",47,"Tribal Area 2013 ",2013
"Laiq Zada","Independent","23",47,"Tribal Area 2013 ",2013
"Juma Khan","Independent","21",47,"Tribal Area 2013 ",2013
"Ashfaq KhanhBhattani","Independent","18",47,"Tribal Area 2013 ",2013
"Naqib Khan","Independent","16",47,"Tribal Area 2013 ",2013
"Kamil Khan","Independent","13",47,"Tribal Area 2013 ",2013
"Malik RozahDin","Independent","13",47,"Tribal Area 2013 ",2013
"Bakhta Khan","Independent","10",47,"Tribal Area 2013 ",2013
"Rifat Ullah","Independent","10",47,"Tribal Area 2013 ",2013
"Faqeer ZadahMuhammad Nadar Shah","Independent","7",47,"Tribal Area 2013 ",2013
"MuhammadhSadaq Khan","Independent","7",47,"Tribal Area 2013 ",2013
"Naseer Khan","Independent","6",47,"Tribal Area 2013 ",2013
"Doctor TariqFazal Chudhary","PML-N","95701",49,"Islamabad",2013
"Chudhary IlyasMeharban","PTI","57160",49,"Islamabad",2013
"Mustafa NawazKhokhar","PPP-P","44646",49,"Islamabad",2013
"Zubair FarooqKhan","Independent","11230",49,"Islamabad",2013
"Doctor MuhammadUsman Khan Advocate","Independent","881",49,"Islamabad",2013
"Muhammad NadeemQureshi","Independent","701",49,"Islamabad",2013
"Altaf HussainAwan Pakistani","Independent","486",49,"Islamabad",2013
"Doctor RafiqueAhmed Ghuncha","TTP","426",49,"Islamabad",2013
"Raja SharafatKhan","Independent","382",49,"Islamabad",2013
"Muhammad Amjad","APML","336",49,"Islamabad",2013
"Molvi IqbalHaider Advocate","AHT","313",49,"Islamabad",2013
"IftikharHussain Awan","Independent","220",49,"Islamabad",2013
"Noor MuhammadShah","JUI-F","196",49,"Islamabad",2013
"ChoudharyMuhammad Ilyas","MQM","181",49,"Islamabad",2013
"DoctorGhazanfar Mehdi","Independent","175",49,"Islamabad",2013
"Raja AurangzebKhan","Independent","171",49,"Islamabad",2013
"Muhammad Sultan","TI","164",49,"Islamabad",2013
"ChaudharyGhulam Rasool Mehr","PJP","108",49,"Islamabad",2013
"Umar Hayat","ANP","77",49,"Islamabad",2013
"Shahbaz Raza","Independent","59",49,"Islamabad",2013
"Sardar NaseerAhmad","PFP","58",49,"Islamabad",2013
"MuhammadShafait","Independent","58",49,"Islamabad",2013
"Shaikh Siddique","Independent","56",49,"Islamabad",2013
"Naila JosephDayal","CPM","40",49,"Islamabad",2013
"Asia Chudhary","PAP","35",49,"Islamabad",2013
"Malik Musa Khan","Independent","26",49,"Islamabad",2013
"ShahiKhaqan Abbasi","PML-N","133906",50,"Rawalpindi 2013 ",2013
"Sadaqat AliAbbasi","PTI","46810",50,"Rawalpindi 2013 ",2013
"Ghulam MurtazaSatti","Independent","44713",50,"Rawalpindi 2013 ",2013
"SaulaMajeed SattAdvocate","JI","7463",50,"Rawalpindi 2013 ",2013
"SaiUllah Saifi","JUI-F","7174",50,"Rawalpindi 2013 ",2013
"MunawaHussaiAbbasi","Independent","1621",50,"Rawalpindi 2013 ",2013
"HafiRaja MuhammaSana-ul-Haq","PST","997",50,"Rawalpindi 2013 ",2013
"RajTariq MehmooJanjua","Independent","719",50,"Rawalpindi 2013 ",2013
"DoctorSarfraAhmed Cheema","MJMP","580",50,"Rawalpindi 2013 ",2013
"MuhammaKhursheed Dhanyal","Independent","574",50,"Rawalpindi 2013 ",2013
"AamiJameel","Independent","438",50,"Rawalpindi 2013 ",2013
"WaseeAkhteRaja","Independent","280",50,"Rawalpindi 2013 ",2013
"EngineeMuhammad Zakir","MQM","173",50,"Rawalpindi 2013 ",2013
"RajMuhammad JavidIkhlas","PML-N","121067",51,"Rawalpindi",2013
"Raja ParvaizAshraf","PPP-P","67146",51,"Rawalpindi",2013
"Raja FarhatFaheem Bhatti","PTI","39842",51,"Rawalpindi",2013
"RajMuhammad Jawwad","JI","3121",51,"Rawalpindi",2013
"DoctoAbdulRashid","TTP","1787",51,"Rawalpindi",2013
"IruParveen","Independent","1011",51,"Rawalpindi",2013
"MirzMufti MukhtaAli Khan","JUP-N","995",51,"Rawalpindi",2013
"ShahiTanveer JanjuaAdvocate","Independent","869",51,"Rawalpindi",2013
"KhurraParvaiz Raja","Independent","549",51,"Rawalpindi",2013
"RajZafar Iqbal","IRP","538",51,"Rawalpindi",2013
"MaliGulfraz AhmeFaraz","JUI-F","412",51,"Rawalpindi",2013
"ShaMuhammad","AMP","371",51,"Rawalpindi",2013
"MuhammaPerviaz","Independent","338",51,"Rawalpindi",2013
"NazakaAli","Independent","293",51,"Rawalpindi",2013
"RajFaizAkbar Janjua","PPP-SB","285",51,"Rawalpindi",2013
"MuhammaAshraf Kayani","Independent","250",51,"Rawalpindi",2013
"MuhammaNisarButt","APML","203",51,"Rawalpindi",2013
"MaliTariq Mehmood","AML","177",51,"Rawalpindi",2013
"RajMuhammad Amin Gojar Khan","Independent","155",51,"Rawalpindi",2013
"Gul IkhlaqHussain Thathal Advocate","Independent","118",51,"Rawalpindi",2013
"ChaudharyNisar Ali Khan","PML-N","132905",52,"
      Complete Result of NA 52 Rawalpindi",2013
"Lt. Col ® AjmalSabir Raja","PTI","69539",52,"
      Complete Result of NA 52 Rawalpindi",2013
"MuhammadBasharat Raja","PML-Q","43833",52,"
      Complete Result of NA 52 Rawalpindi",2013
"Khalid MehmoodMirza","JI","2721",52,"
      Complete Result of NA 52 Rawalpindi",2013
"Molana MuhammadBilal Umar","MDM","2104",52,"
      Complete Result of NA 52 Rawalpindi",2013
"Choudhary HamadAfzal","Independent","1081",52,"
      Complete Result of NA 52 Rawalpindi",2013
"Syed Rashid AliGardezi","PFP","721",52,"
      Complete Result of NA 52 Rawalpindi",2013
