"Name","Party","Votes","Seat","City","Year"
"Chaudharyh Javaid Iqbal","PAT","645",176,"&#13;
      Complete Result of NA176 Muzaffargarh",2002
"Niaz Ahmadh Buzdar","PML-J","418",176,"&#13;
      Complete Result of NA176 Muzaffargarh",2002
"Malik Tahirh Sultan Mailadi Khar","Independent","268",176,"&#13;
      Complete Result of NA176 Muzaffargarh",2002
"Hina Rabbani Khar","PML-Q","46752",177,"&#13;
      Complete Result of NA177 Muzaffargarh",2002
"Khalid Ahmad Gurmani","Independent","46409",177,"&#13;
      Complete Result of NA177 Muzaffargarh",2002
"Rana Muhammad Naseem Akhtarh Advocate","PPP","20773",177,"&#13;
      Complete Result of NA177 Muzaffargarh",2002
"Malik Muhammadh Shahnawaz Khar","Independent","13046",177,"&#13;
      Complete Result of NA177 Muzaffargarh",2002
"Malik Muhammadh Basit Khar","PML-N","4473",177,"&#13;
      Complete Result of NA177 Muzaffargarh",2002
"Arshad Mehmoodh Leghari","MMA","3530",177,"&#13;
      Complete Result of NA177 Muzaffargarh",2002
"Malik Zahoorh Hussain Haans","Independent","1345",177,"&#13;
      Complete Result of NA177 Muzaffargarh",2002
"Engineer Muhammad Shahidh Jamil Qureshi","PML-Q","60386",178,"&#13;
      Complete Result of NA178 Muzaffargarh",2002
"Nawab Sultan Ahmad Khan","PDP","56728",178,"&#13;
      Complete Result of NA178 Muzaffargarh",2002
"Mehar Tanveer Ahmad Jangla","MMA","2339",178,"&#13;
      Complete Result of NA178 Muzaffargarh",2002
"Hinna Javaidh Gondal","Independent","1429",178,"&#13;
      Complete Result of NA178 Muzaffargarh",2002
"Gul Zaman","Independent","605",178,"&#13;
      Complete Result of NA178 Muzaffargarh",2002
"Malik Ghulamh Mustafa Khar Advocate","Independent","555",178,"&#13;
      Complete Result of NA178 Muzaffargarh",2002
"Mirza Imtiazh Aleem Baig Chughtai","PTI","549",178,"&#13;
      Complete Result of NA178 Muzaffargarh",2002
"Sheikh Habiburh Rehman Thaheem, Advocate","PAT","457",178,"&#13;
      Complete Result of NA178 Muzaffargarh",2002
"Malik Abdulh Majeed Karwani Advocate","MQM","230",178,"&#13;
      Complete Result of NA178 Muzaffargarh",2002
"Al-haj Mianh Zahoor Us Samad Bhattii","Independent","173",178,"&#13;
      Complete Result of NA178 Muzaffargarh",2002
"Syed Basit Ahmad Sultanh Bokhari","PML-Q","63778",179,"&#13;
      Complete Result of NA179 Muzaffargarh",2002
"Abdul Qayyum Khan Jatoi","PPP","38589",179,"&#13;
      Complete Result of NA179 Muzaffargarh",2002
"Nawabzada Abrar Ahmad Khan","PDP","27227",179,"&#13;
      Complete Result of NA179 Muzaffargarh",2002
"Makhdoom Jamilh Ahmad Hussain Bokhari","PMl-N","9942",179,"&#13;
      Complete Result of NA179 Muzaffargarh",2002
"Mian Muhammadh Shoaib Ashiq Daha","PAT","323",179,"&#13;
      Complete Result of NA179 Muzaffargarh",2002
"Abdul Qayyum Khan Jatoi","PPP","69653",180,"&#13;
      Complete Result of NA 180 Muzaffargarh",2002
"Sardar Ashiq Hussain Gopan","PML-Q","65871",180,"&#13;
      Complete Result of NA 180 Muzaffargarh",2002
"Muhammad Shafi Khan","MMA","746",180,"&#13;
      Complete Result of NA 180 Muzaffargarh",2002
"Sardar Bahadar Ahmad Khanh Seehar","PML","86247",181,"&#13;
      Complete Result of NA181 Layyah",2002
"Sahibzada-Faizul-Hassan","PML-N","56490",181,"&#13;
      Complete Result of NA181 Layyah",2002
"Syed Mousa Raza Shah Naqvi","PPP","6154",181,"&#13;
      Complete Result of NA181 Layyah",2002
"Hafiz Muhammadh Rab Nawaz Farooqi","MMA","4363",181,"&#13;
      Complete Result of NA181 Layyah",2002
"Malik Niaz Ahmad Jakhar","PPP","74932",182,"&#13;
      Complete Result of NA182 Layyah",2002
"Malik Ghulam Haider Thind","PML-Q","58087",182,"&#13;
      Complete Result of NA182 Layyah",2002
"Syed Muhammad Saqlain Bukhari","PMl-N","32247",182,"&#13;
      Complete Result of NA182 Layyah",2002
"Abdul Razzaqh Rahi","Independent","7912",182,"&#13;
      Complete Result of NA182 Layyah",2002
"Saeed Ahmadh Mailwana","AQP","884",182,"&#13;
      Complete Result of NA182 Layyah",2002
"Makhdoom Zada Syed Alih Hassan Gillani","PM-Q","51435",183,"Bahawalpur",2002
"Syed Sohail Hassan Gillani","Independent","30482",183,"Bahawalpur",2002
"Moulana Manzoor Ahmad Naumani","MMA","25198",183,"Bahawalpur",2002
"Malik Muhammadh Ramzan Advocate","PMl-N","2568",183,"Bahawalpur",2002
"Barrister Tajh Muhammad Khan Langah",NA,"988",183,"Bahawalpur",2002
"Aamir Yar Malik","PPP","69902",184,"&#13;
      Complete Result of NA184 Bahawalpur",2002
"Muhammad Safdar Abbasi","PML-Q","43874",184,"&#13;
      Complete Result of NA184 Bahawalpur",2002
"Muhammad Usman Farooq","Independent","585",184,"&#13;
      Complete Result of NA184 Bahawalpur",2002
"Malik Khalidh Mehmood Warron","Independent","457",184,"&#13;
      Complete Result of NA184 Bahawalpur",2002
"Muhammad Farooq Azam Malik",NA,"30361",185,"&#13;
      Complete Result of NA185 Bahawalpur",2002
"Muhammad Hussain Khan","PPP","23184",185,"&#13;
      Complete Result of NA185 Bahawalpur",2002
"Syed Tabish Alwari","PML-Q","14396",185,"&#13;
      Complete Result of NA185 Bahawalpur",2002
"Gull-e-Raana","PML-N","13515",185,"&#13;
      Complete Result of NA185 Bahawalpur",2002
"Moulana Haqh Nawaz Qamar","MMA","12148",185,"&#13;
      Complete Result of NA185 Bahawalpur",2002
"Sahibzadah Munawar Hayat Abbasi","PAT","4669",185,"&#13;
      Complete Result of NA185 Bahawalpur",2002
"Aftab Ahmadh Khan","PTI","1487",185,"&#13;
      Complete Result of NA185 Bahawalpur",2002
"Muhammad Usmanh Farooq","Independent","634",185,"&#13;
      Complete Result of NA185 Bahawalpur",2002
"Faaiz Rahimh Khan","PML-Z","208",185,"&#13;
      Complete Result of NA185 Bahawalpur",2002
"Mian Riaz Hussain Pirzada",NA,"60456",186,"&#13;
      Complete Result of NA186 Bahawalpur",2002
"Syed Tasneem Nawaz Gardezi","PML-Q","56929",186,"&#13;
      Complete Result of NA186 Bahawalpur",2002
"Muhammad Baligh Ur Rehman","PML-N","11812",186,"&#13;
      Complete Result of NA186 Bahawalpur",2002
"Syed Mubasharh Zaman Shah","PPP","8659",186,"&#13;
      Complete Result of NA186 Bahawalpur",2002
"Syed Ghulamh Abbas Shah","Independent","244",186,"&#13;
      Complete Result of NA186 Bahawalpur",2002
"Allama Maulanah Abdul Ghani","Independent","183",186,"&#13;
      Complete Result of NA186 Bahawalpur",2002
"Khair Muhammadh Khan Bhadera Advocate","QJP","172",186,"&#13;
      Complete Result of NA186 Bahawalpur",2002
"Ch. Aitazaz Ahsan","PPP","73660",187,"&#13;
      Complete Result of NA187 Bahawalpur",2002
"Chaudhry Khalid Mehmood Jajja","PML-N","37775",187,"&#13;
      Complete Result of NA187 Bahawalpur",2002
"Azhar Mehmood","PML-Q","17812",187,"&#13;
      Complete Result of NA187 Bahawalpur",2002
"Shahzad Irfanh Malik",NA,"1509",187,"&#13;
      Complete Result of NA187 Bahawalpur",2002
"Muhammad Ijazh Ul Haq","PML-Z","308",187,"&#13;
      Complete Result of NA187 Bahawalpur",2002
"Syed Muhammad Asgher Shah","PML-Q","77362",188,"&#13;
      Complete Result of NA188 Bahawalnagar",2002
"Mian Muhammad Akram Wattoo","PPP","21733",188,"&#13;
      Complete Result of NA188 Bahawalnagar",2002
"Maulana Moenu ud DIn Wattoo","MMA","19062",188,"&#13;
      Complete Result of NA188 Bahawalnagar",2002
"Ahmed Faridh Chishti","PML-N","8020",188,"&#13;
      Complete Result of NA188 Bahawalnagar",2002
"Mian Mumtaz Ahmed Matiana","PPP","59082",189,"&#13;
      Complete Result of NA189 Bahawalnagar",2002
"Alam Ali Laleka","MMA","26247",189,"&#13;
      Complete Result of NA189 Bahawalnagar",2002
"Syed Mumtaz Alam Gillani","PML-Q","25564",189,"&#13;
      Complete Result of NA189 Bahawalnagar",2002
"Professorh Doctor Noor Muhammad Ghaffari","PML-N","10533",189,"&#13;
      Complete Result of NA189 Bahawalnagar",2002
"Muhammed Alih Laleka","Independent","98",189,"&#13;
      Complete Result of NA189 Bahawalnagar",2002
"Abdul Sattar Khan","PML-Q","58836",190,"&#13;
      Complete Result of NA190 Bahawalnagar",2002
"Sajjad Ahmed Jathol","PPP","54659",190,"&#13;
      Complete Result of NA190 Bahawalnagar",2002
"Mian Muhammad Rafi","PML-N","13881",190,"&#13;
      Complete Result of NA190 Bahawalnagar",2002
"Doctor Mianh Ahsan Bari","MMA","7488",190,"&#13;
      Complete Result of NA190 Bahawalnagar",2002
"Sahib Zadah Noor Hassan",NA,"2546",190,"&#13;
      Complete Result of NA190 Bahawalnagar",2002
"Chaudharyh Ghulam Rasool","PML-Z","966",190,"&#13;
      Complete Result of NA190 Bahawalnagar",2002
"Faiz Rasool","Independent","287",190,"&#13;
      Complete Result of NA190 Bahawalnagar",2002
"Sardar Ishfaqh Ahmed Advocate","Independent","169",190,"&#13;
      Complete Result of NA190 Bahawalnagar",2002
"Muhammad Ijaz ul Haq","PML-Z","55109",191,"&#13;
      Complete Result of NA191 Bahawalnagar",2002
"Muhammad Afzal Sindhu","PPP","45478",191,"&#13;
      Complete Result of NA191 Bahawalnagar",2002
"Chaudhary Abdul Ghafoor","PML(N)","43439",191,"&#13;
      Complete Result of NA191 Bahawalnagar",2002
"Professor Mianh Khalil Ahmed","MMA","6926",191,"&#13;
      Complete Result of NA191 Bahawalnagar",2002
"Muhammad Yarh Khan","PML-N","1098",191,"&#13;
      Complete Result of NA191 Bahawalnagar",2002
"Makhdoom Syed Ahmad Alamh Anwar","Independent","74933",192,"&#13;
      Complete Result of NA192 Rahimyar Khan",2002
"Haji Muhammad Saifullah Khan","PPP","34111",192,"&#13;
      Complete Result of NA192 Rahimyar Khan",2002
"Mian Zubair Ahmad Deen Puri","MMA","25168",192,"&#13;
      Complete Result of NA192 Rahimyar Khan",2002
"Major (RTD) Syed Tanveerh Hussain Syed","PPP","45500",193,"&#13;
      Complete Result of NA193 Rahimyar Khan",2002
"Sheikh Muhammad Anwar","PMLQ","41671",193,"&#13;
      Complete Result of NA193 Rahimyar Khan",2002
"Zaib Jaffar","PML(N)","23004",193,"&#13;
      Complete Result of NA193 Rahimyar Khan",2002
"Doctorh Muhammad Ilyas Chaudhary","PAT","2417",193,"&#13;
      Complete Result of NA193 Rahimyar Khan",2002
"Shabnam Yasmin","PML-Z","962",193,"&#13;
      Complete Result of NA193 Rahimyar Khan",2002
"Muhammadh Siddique","Independent","425",193,"&#13;
      Complete Result of NA193 Rahimyar Khan",2002
"Makhdoom Khusro Bakhtiar","PML-Q","70116",194,"&#13;
      Complete Result of NA194 Rahimyar Khan",2002
"Makhdoom Shahab-ud-Din","PPP","59630",194,"&#13;
      Complete Result of NA194 Rahimyar Khan",2002
"Moulana Muhammad Mohsinh Rehmani","MMA","5091",194,"&#13;
      Complete Result of NA194 Rahimyar Khan",2002
"Muhammad Sadiqh Mazhar","Independent","921",194,"&#13;
      Complete Result of NA194 Rahimyar Khan",2002
"Jahangir Khan Tareen","PML-Q","62571",195,"&#13;
      Complete Result of NA195 Rahimyar Khan",2002
"Makhdoom Amad-ud-Din","PPP","46527",195,"&#13;
      Complete Result of NA195 Rahimyar Khan",2002
"Muhammad Riaz Noori","MMA","4071",195,"&#13;
      Complete Result of NA195 Rahimyar Khan",2002
"Chaudhry Zaffar Iqbalh Warriach","PPP","48896",196,"Rahimyar Khan",2002
"Chaudhry Muhammad Jafferh Iqbal","PML-N","30376",196,"Rahimyar Khan",2002
"Mian Umer Khalid","PML-Q","20308",196,"Rahimyar Khan",2002
"Doctor Riazh Ahmad Khan","MMA","12706",196,"Rahimyar Khan",2002
"Pir Ayyazh Muhammad","PAT","721",196,"Rahimyar Khan",2002
"Mian Aslamh Mahmood","Independent","646",196,"Rahimyar Khan",2002
"Engineer Javedh Akbar Dhillon","Independent","432",196,"Rahimyar Khan",2002
"Muhammed Jawadh Afzal","Independent","271",196,"Rahimyar Khan",2002
"Zahida Ghanih Alias Baji","MQM","241",196,"Rahimyar Khan",2002
"Doctorh Muhammad Anwar-ull-Haq","PML-Z","126",196,"Rahimyar Khan",2002
"Munir Ahmadh Warriach","Independent","94",196,"Rahimyar Khan",2002
"Rais Munir Ahmed","PPP","79039",197,"&#13;
      Complete Result of NA197 Rahimyar Khan",2002
"Rais Wazeer Ahmad","PML-Q","43192",197,"&#13;
      Complete Result of NA197 Rahimyar Khan",2002
"Chaudhary Muhammad Ishtiaque","MMA","7475",197,"&#13;
      Complete Result of NA197 Rahimyar Khan",2002
"Rais Jahangirh Ahmad"," Independent","736",197,"&#13;
      Complete Result of NA197 Rahimyar Khan",2002
"Rao Muhammadh Kalim Khan"," Independent","315",197,"&#13;
      Complete Result of NA197 Rahimyar Khan",2002
"Syed Khursheed Ahmed Shah","PPP","35291",198,"&#13;
      Complete Result of NA198 Sukkur",2002
"Moulana Muhammad Asad Thanvi","MMA","17230",198,"&#13;
      Complete Result of NA198 Sukkur",2002
"Sakhi Abdul Razak Khoso","MQM","14945",198,"&#13;
      Complete Result of NA198 Sukkur",2002
"Abdul Qadirh Ghumro","PML-F","11043",198,"&#13;
      Complete Result of NA198 Sukkur",2002
"Khawaja Jalilh Ahmed (Retired)","PML-N","981",198,"&#13;
      Complete Result of NA198 Sukkur",2002
"Ahmed Alih Qureshi","PMl-Q","825",198,"&#13;
      Complete Result of NA198 Sukkur",2002
"Asghar Alih Chohan","PPP-Sb","628",198,"&#13;
      Complete Result of NA198 Sukkur",2002
"Atta-ur-Rehman","ST","293",198,"&#13;
      Complete Result of NA198 Sukkur",2002
"Syed Shafqath Ali Shah Masoomi","Independent","276",198,"&#13;
      Complete Result of NA198 Sukkur",2002
"Mufti Muhammadh Iqbal Hussain Shah Faizi","NMP","220",198,"&#13;
      Complete Result of NA198 Sukkur",2002
"Syed Sardarh Ali Shah Jilani","PTI","164",198,"&#13;
      Complete Result of NA198 Sukkur",2002
"Khursheedh Afghan","Independent","87",198,"&#13;
      Complete Result of NA198 Sukkur",2002
"Amir Alih Surhio","Independent","74",198,"&#13;
      Complete Result of NA198 Sukkur",2002
"Zahid Hussainh Awan","Independent","69",198,"&#13;
      Complete Result of NA198 Sukkur",2002
"Muhammad Alih Shaikh","Independent","66",198,"&#13;
      Complete Result of NA198 Sukkur",2002
"Ali Mardanh Khan","Independent","53",198,"&#13;
      Complete Result of NA198 Sukkur",2002
"Abdul Mujeeb Pirzada","PPP","51694",199,"&#13;
      Complete Result of NA199 Sukkur",2002
"Taj Mohammad Shaikh",NA,"46282",199,"&#13;
      Complete Result of NA199 Sukkur",2002
"Begum Zahida Abbasi","MQM","3403",199,"&#13;
      Complete Result of NA199 Sukkur",2002
"H. Muhammadh Ramzan Bhutto","MMA","2694",199,"&#13;
      Complete Result of NA199 Sukkur",2002
"Aijaz Hussainh Khan Mahar","PML-F","1067",199,"&#13;
      Complete Result of NA199 Sukkur",2002
"Anwar Alih Leghari","PPP-SB","750",199,"&#13;
      Complete Result of NA199 Sukkur",2002
"Mohammad Alih Shaikh","Independent","699",199,"&#13;
      Complete Result of NA199 Sukkur",2002
"Choudhry Javedh Iqbal","PML-N","634",199,"&#13;
      Complete Result of NA199 Sukkur",2002
"Abdullah Mangi","Independent","363",199,"&#13;
      Complete Result of NA199 Sukkur",2002
"Eijaz Alih Kalwar","PTI","247",199,"&#13;
      Complete Result of NA199 Sukkur",2002
"Abdul Azizh Buriro","Independent","134",199,"&#13;
      Complete Result of NA199 Sukkur",2002
"Hussain Ahmedh Jagirani","Independent","51",199,"&#13;
      Complete Result of NA199 Sukkur",2002
"Tahir Hussainh Shah","Independent","43",199,"&#13;
      Complete Result of NA199 Sukkur",2002
"Muhammadh Yameen Qadri","ST","38",199,"&#13;
      Complete Result of NA199 Sukkur",2002
"Nadeem Kadirh Bhutto","Independent","14",199,"&#13;
      Complete Result of NA199 Sukkur",2002
"Khalid Ahmed Khan Lund","PPP","68296",200,"&#13;
      Complete Result of NA200 Ghotki",2002
"Mian Farooq Ahmed","Independent","35126",200,"&#13;
      Complete Result of NA200 Ghotki",2002
"Abdullah Malik Advocate","MQM","3033",200,"&#13;
      Complete Result of NA200 Ghotki",2002
"Nazar Hussainh Charan","PPP-SB","877",200,"&#13;
      Complete Result of NA200 Ghotki",2002
"Haji Ahmed Alih Mehar","Independent","426",200,"&#13;
      Complete Result of NA200 Ghotki",2002
"Munir Ahmedh Samejo","PML-N","395",200,"&#13;
      Complete Result of NA200 Ghotki",2002
"Sardar Ahmedh Ali Khan Pitafi","Independent","378",200,"&#13;
      Complete Result of NA200 Ghotki",2002
"Jam Mahtabh Hussain","Independent","179",200,"&#13;
      Complete Result of NA200 Ghotki",2002
"Ali Mohammad Khan Mahar","Independent","77950",201,"&#13;
      Complete Result of NA201 Ghotki",2002
"Ghulam Rasool Kalhoro","PPP","18115",201,"&#13;
      Complete Result of NA201 Ghotki",2002
"Abdul Shakoor Soomro","MQM","1819",201,"&#13;
      Complete Result of NA201 Ghotki",2002
"Syed Abdulh Latif Shah Jillani, Advocate","Independent","1652",201,"&#13;
      Complete Result of NA201 Ghotki",2002
"Akhtiar Ahmedh Lund","Independent","1126",201,"&#13;
      Complete Result of NA201 Ghotki",2002
"Jam Saifullahh Khan Dharejo","Independent","917",201,"&#13;
      Complete Result of NA201 Ghotki",2002
"Abdul Majeedh (Retired","Independent","598",201,"&#13;
      Complete Result of NA201 Ghotki",2002
"Ghulam Hassanh Chachar","PML-F","580",201,"&#13;
      Complete Result of NA201 Ghotki",2002
"Syed Attaullahh Shah Bukhari","PML-N","579",201,"&#13;
      Complete Result of NA201 Ghotki",2002
".Sagheer Ahmedh Khan Lund","Independent","401",201,"&#13;
      Complete Result of NA201 Ghotki",2002
"Ahsanullahh Khan Sundrani","Independent","318",201,"&#13;
      Complete Result of NA201 Ghotki",2002
"Nadeem Akhtarh Pathan","PTI","279",201,"&#13;
      Complete Result of NA201 Ghotki",2002
"Jam Ghulamh Qadir Khan Dharejo","Independent","176",201,"&#13;
      Complete Result of NA201 Ghotki",2002
"Abdul Razaqueh Khan","Independent","117",201,"&#13;
      Complete Result of NA201 Ghotki",2002
"Aijaz Alih Chachar","Independent","49",201,"&#13;
      Complete Result of NA201 Ghotki",2002
"Muhammad Ibrahim Jatoi",NA,"53235",202,"Shikarpur",2002
"Aftab Shahban Mirani","PPP","40125",202,"Shikarpur",2002
"Akbar Khan Jatoi","MQM","489",202,"Shikarpur",2002
"Naseer AhmedhIqbal Lodhi","Independent","368",202,"Shikarpur",2002
"Aftab AhmedhChana","Independent","84",202,"Shikarpur",2002
"Ghous Bux Khan Mahar","PML-Q","61432",203,"&#13;
      Complete Result of NA203 Shikarpur",2002
"Agha Arsalan Khan","PPP","26084",203,"&#13;
      Complete Result of NA203 Shikarpur",2002
"Ghulam Akber Jatoi","MQM","368",203,"&#13;
      Complete Result of NA203 Shikarpur",2002
"Agha Rafiuddin","Independent","237",203,"&#13;
      Complete Result of NA203 Shikarpur",2002
"Muhammad Anwar Bhutto","PPP","46743",204,"&#13;
      Complete Result of NA204  Larkana",2002
"Syed Peer Shah","PML-Q","11062",204,"&#13;
      Complete Result of NA204  Larkana",2002
"Babu Sarfraz Khan Jatoi","PML-N","5649",204,"&#13;
      Complete Result of NA204  Larkana",2002
"Muhammadh Ashique Dhamraho Advocate","MMA","2887",204,"&#13;
      Complete Result of NA204  Larkana",2002
"Riaz Hussainh Kanasiro","MQM","2129",204,"&#13;
      Complete Result of NA204  Larkana",2002
"Naseem Akhtarh Sahito",NA,"1130",204,"&#13;
      Complete Result of NA204  Larkana",2002
"Syed Muhammadh Younis Bukhari","PAT","455",204,"&#13;
      Complete Result of NA204  Larkana",2002
"Hizbullah Bughio","PPP","45097",205,"&#13;
      Complete Result of NA205 Larkana",2002
"Altaf Hussain Unar","PML-Q","44473",205,"&#13;
      Complete Result of NA205 Larkana",2002
"Mukhtiar Ali Tunio","Independent","346",205,"&#13;
      Complete Result of NA205 Larkana",2002
"Ghulam Yasinh Mirani","Independent","183",205,"&#13;
      Complete Result of NA205 Larkana",2002
"Ghulam Sarwarh Khan Siyal","Independent","104",205,"&#13;
      Complete Result of NA205 Larkana",2002
"Ali Goharh Tunio","Independent","104",205,"&#13;
      Complete Result of NA205 Larkana",2002
"Allah Bux Khanh Unar","Independent","56",205,"&#13;
      Complete Result of NA205 Larkana",2002
"Manzoor Alih Choliyani","Independent","41",205,"&#13;
      Complete Result of NA205 Larkana",2002
"Qadir Buxh Brohi","Independent","27",205,"&#13;
      Complete Result of NA205 Larkana",2002
"Khalid Iqbal Memon","PPP","36929",206,"&#13;
      Complete Result of NA206 Larkana",2002
"Syed Asghar Hussain Rashidi",NA,"31841",206,"&#13;
      Complete Result of NA206 Larkana",2002
"Fida Hussain Magsi","PML-N","190",206,"&#13;
      Complete Result of NA206 Larkana",2002
"Shahid Hussain Bhutto","PPP","54349",207,"Larkana",2002
"Doctor Khalidh Mahmood Soomro","MMA","26183",207,"Larkana",2002
"Farooq Alih Khan Bhutto","PPP-SB","4687",207,"Larkana",2002
"Manzoor Alih Lashari","Independent","2188",207,"Larkana",2002
"Abdul Khalique","PML-F","1173",207,"Larkana",2002
"Arif Alih Jalbani","PML-N","915",207,"Larkana",2002
"Ubedullahh Lolai","MQM","843",207,"Larkana",2002
"Doctor Mazharh Mughal","Independent","303",207,"Larkana",2002
"Mir Aijaz Hussain Jakhrani","PPP","40147",208,"&#13;
      Complete Result of NA208 Jacobabad",2002
"Illahi Bakhsh Soomro","PML-Q","25639",208,"&#13;
      Complete Result of NA208 Jacobabad",2002
"Raja Khan Jakhrani","MMA","1997",208,"&#13;
      Complete Result of NA208 Jacobabad",2002
"Agha Munirh Ahmed Pathan","MQM","1118",208,"&#13;
      Complete Result of NA208 Jacobabad",2002
"Abdul Nadeemh Qureshi","PPP-SB","862",208,"&#13;
      Complete Result of NA208 Jacobabad",2002
"Iftikharh Soomro","Independent","778",208,"&#13;
      Complete Result of NA208 Jacobabad",2002
"Sajjad Hussainh Jakhrani","Independent","126",208,"&#13;
      Complete Result of NA208 Jacobabad",2002
"Shahzada Wasimh Shah","PML-N","55",208,"&#13;
      Complete Result of NA208 Jacobabad",2002
"Mir Hazzar Khan Bijarani","PPP","52613",209,"&#13;
      Complete Result of NA209 Jacobabad",2002
"Abdul Raheem Khan Khosoo","PML-Q","39024",209,"&#13;
      Complete Result of NA209 Jacobabad",2002
"Sikander Ali Shah","MQM","495",209,"&#13;
      Complete Result of NA209 Jacobabad",2002
"Tahir Hussainh Khan Khoso","Independent","349",209,"&#13;
      Complete Result of NA209 Jacobabad",2002
"Mir Mahboobh Ali Khan Bijarani","Independent","186",209,"&#13;
      Complete Result of NA209 Jacobabad",2002
"Raheem Bakhshh Soomro","PML-N","169",209,"&#13;
      Complete Result of NA209 Jacobabad",2002
"Sardar Saleem Jan Khanh Mazari",NA,"82810",210,"Jacobabad",2002
"Mir Imran Khan Bijarani","PPP","39743",210,"Jacobabad",2002
"Moulvi Abdul Hafiz Bijarani","MMA","8087",210,"Jacobabad",2002
"Zaffarullahh Khan Domki","Independent","348",210,"Jacobabad",2002
"Abdul Rasoolh Kalwar","Independent","273",210,"Jacobabad",2002
"Abdul Raufh Khoso Advocate","MQM","251",210,"Jacobabad",2002
"Doctorh Vishandass","Independent","166",210,"Jacobabad",2002
"Mir Hazar Khanh Bijarani","Independent","141",210,"Jacobabad",2002
"Muhammad Muradh Khan Chachar","PML-N","129",210,"Jacobabad",2002
"Mir Ghulamh Abid Khan Sundrani","Independent","47",210,"Jacobabad",2002
"Mirh Qudaratullah Khan Sundrani","Independent","41",210,"Jacobabad",2002
"Abdul Ghaffar Khan Jatoi",NA,"83403",211,"&#13;
      Complete Result of NA211 Naushero Feroze",2002
"Zulfiqar Ali Behan","PPP","43220",211,"&#13;
      Complete Result of NA211 Naushero Feroze",2002
"Ghulam Asghar Abbasi","MQM","906",211,"&#13;
      Complete Result of NA211 Naushero Feroze",2002
"Aziz Ahmedh Behan","Independent","688",211,"&#13;
      Complete Result of NA211 Naushero Feroze",2002
"Mohamad Akramh Mughal","PML-N","609",211,"&#13;
      Complete Result of NA211 Naushero Feroze",2002
"Qurban Ali","Independent","255",211,"&#13;
      Complete Result of NA211 Naushero Feroze",2002
"Arif Mustafah Jatoi","Independent","70",211,"&#13;
      Complete Result of NA211 Naushero Feroze",2002
"Faisal Zamanh Jatoi","Independent","63",211,"&#13;
      Complete Result of NA211 Naushero Feroze",2002
"Allahando Shahh alias Zafar Ali Shah","Independent","18",211,"&#13;
      Complete Result of NA211 Naushero Feroze",2002
"Allahandho Shah aliash Zafar Ali Shah","PPP","76470",212,"Naushero Feroze",2002
"Khalid Akhtar Jatoi",NA,"60121",212,"Naushero Feroze",2002
"Ghullam Shabir Lakho","PML-N","1220",212,"Naushero Feroze",2002
"Ibraheem Shah","Independent","1208",212,"Naushero Feroze",2002
"Mohammad Alih Malak","PTI","162",212,"Naushero Feroze",2002
"Khalid Mianh Rajper","SURA","112",212,"Naushero Feroze",2002
"Sajjad Hussainh Shah","Independent","97",212,"Naushero Feroze",2002
"Sayed Muradh Ali Shah","Independent","79",212,"Naushero Feroze",2002
"Sher Mohammadh Baloch","Independent","67",212,"Naushero Feroze",2002
"Sayed Sarfrazh Hussain Shah","Independent","51",212,"Naushero Feroze",2002
"Sayedh Amanullah Shah","Independent","26",212,"Naushero Feroze",2002
"Madam Azra Fazal","PPP","75237",213,"Nawabshah",2002
"Syed Zahid Hussain Shah","PML-Q","28824",213,"Nawabshah",2002
"Ghulam Hyder Rahu","MQM","20877",213,"Nawabshah",2002
"Sardar Ahmed","PML-N","1811",213,"Nawabshah",2002
"Syed Amjadh Hussain Shah","Independent","1009",213,"Nawabshah",2002
"Abdul Hadih Khoso Advocate","PTI","530",213,"Nawabshah",2002
"Farooq Ahmedh Chandio","Independent","279",213,"Nawabshah",2002
"Syed Irshadh Hussain Shah","Independent","272",213,"Nawabshah",2002
"Syed Bagh Alih Shah","Independent","154",213,"Nawabshah",2002
"Fozia Iqbal","Independent","115",213,"Nawabshah",2002
"Malik Muhammadh Iqbal","ST","100",213,"Nawabshah",2002
"Ameer Alih Khaskheli","Independent","62",213,"Nawabshah",2002
"Syed Ghulam Mustafa Shah","PPP","60267",214,"&#13;
      Complete Result of NA214 Nawabshah",2002
"Mumtaz Ahmed Rahu",NA,"46188",214,"&#13;
      Complete Result of NA214 Nawabshah",2002
"Bahar Ali Shah","MMA","1193",214,"&#13;
      Complete Result of NA214 Nawabshah",2002
"Farooque Ahmedh Chandio","Independent","999",214,"&#13;
      Complete Result of NA214 Nawabshah",2002
"Shahnawazh Lakhmir","MQM","956",214,"&#13;
      Complete Result of NA214 Nawabshah",2002
"Doctor Bahadurh Khan Dahri","Independent","679",214,"&#13;
      Complete Result of NA214 Nawabshah",2002
"Fozia Iqbal","Independent","286",214,"&#13;
      Complete Result of NA214 Nawabshah",2002
"Syed Mehmoodh Ahmed Shah","Independent","234",214,"&#13;
      Complete Result of NA214 Nawabshah",2002
"Manzoor Hussain Wasan","PPP","62447",215,"&#13;
      Complete Result of NA215 Khairpur",2002
"Sher Mohammad Phulpoto","Independent","36438",215,"&#13;
      Complete Result of NA215 Khairpur",2002
"Habib Ur Rehman Shaikh","PML-F","6319",215,"&#13;
      Complete Result of NA215 Khairpur",2002
"Manzoorh Hussain Ansari Advocate","MQM","3477",215,"&#13;
      Complete Result of NA215 Khairpur",2002
